# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
27/10/2025 00:00:04,Class A,219029703,54.572388,11.930565,Unknown value,0.0,0.0,261.4,33,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,211555420,54.473000,9.040343,Restricted maneuverability,0.0,0.0,358.8,65,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,219017784,56.000627,8.123257,Engaged in fishing,,0.1,349.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,219006092,57.593437,9.962085,Under way using engine,0.0,0.0,0.0,130,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class B,219025287,55.625740,12.501393,Unknown value,,0.0,275.6,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,219006092,57.593437,9.962085,Under way using engine,0.0,0.0,0.0,130,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class B,219033280,56.404592,10.922385,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,219034373,55.348983,14.561525,Under way using engine,0.0,10.5,37.0,39,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,246925000,54.637410,11.374033,Under way using engine,0.0,0.1,330.7,330,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,246925000,54.637410,11.374033,Under way using engine,0.0,0.1,330.7,330,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,219013885,57.715605,10.585120,Engaged in fishing,0.0,0.0,103.0,49,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,219013885,57.715605,10.585120,Engaged in fishing,0.0,0.0,103.0,49,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Class A,246925000,54.637410,11.374033,Under way using engine,0.0,0.1,330.7,330,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:04,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,AtoN,992111704,54.755228,14.152783,Unknown value,,,,,Unknown,Unknown,AB36,Undefined,,8,8,Surveyed,,Unknown,,AIS,4,4,4,4
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219429000,57.763178,9.703643,Engaged in fishing,0.0,0.1,38.5,269,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190049,55.735817,10.918782,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219429000,57.763178,9.703643,Engaged in fishing,0.0,0.1,38.5,269,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219152899,55.714883,4.747415,Unknown value,,0.0,66.4,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219008544,57.702713,9.757112,Engaged in fishing,0.0,1.4,242.0,249,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,257207000,55.472037,14.601648,Under way using engine,0.0,11.8,223.7,224,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,257574600,57.594102,9.974948,Under way using engine,0.0,0.0,339.6,89,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,209536000,55.109082,11.036140,Under way using engine,0.0,8.2,187.3,187,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,209536000,55.109082,11.036140,Under way using engine,0.0,8.2,187.3,187,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,209536000,55.109082,11.036140,Under way using engine,0.0,8.2,187.3,187,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,212160000,54.635812,11.386510,Under way using engine,0.0,0.0,3.3,120,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219008544,57.702713,9.757112,Engaged in fishing,0.0,1.4,242.0,249,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,265522220,57.699515,11.666963,Unknown value,0.0,0.0,235.3,244,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,259414000,57.718400,10.592783,Under way using engine,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,259414000,57.718400,10.592783,Under way using engine,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219017664,56.974938,8.922540,Under way using engine,0.0,0.0,355.0,202,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219023648,56.001202,11.347815,Under way using engine,0.0,8.2,333.5,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,538007569,55.154282,11.002732,Under way using engine,,10.6,35.6,36,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219023648,56.001202,11.347815,Under way using engine,0.0,8.2,333.5,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class B,219014692,91.000000,0.000000,Unknown value,,,,,Unknown,XPE2692,,Fishing,,3,8,Undefined,,Unknown,,AIS,2,6,2,1
27/10/2025 00:00:05,Class A,219017664,56.974938,8.922540,Under way using engine,0.0,0.0,355.0,202,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class B,219014692,91.000000,0.000000,Unknown value,,,,,Unknown,XPE2692,,Fishing,,3,8,Undefined,,Unknown,,AIS,2,6,2,1
27/10/2025 00:00:05,Class A,244850900,56.653637,7.779947,Under way using engine,0.0,7.9,213.2,218,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,538007569,55.154282,11.002732,Under way using engine,,10.6,35.6,36,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219017664,56.974938,8.922540,Under way using engine,0.0,0.0,355.0,202,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,538007569,55.154282,11.002732,Under way using engine,,10.6,35.6,36,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219023648,56.001202,11.347815,Under way using engine,0.0,8.2,333.5,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219023833,55.677392,11.082675,Under way using engine,,0.0,338.9,88,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,265522730,55.993282,12.744418,Under way using engine,,0.0,243.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2655153,58.374037,11.821317,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2655153,58.374037,11.821317,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,220071000,56.822143,7.692323,Engaged in fishing,,8.3,111.9,114,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244030634,54.638890,11.373352,Under way using engine,0.0,0.2,142.2,351,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244030634,54.638890,11.373352,Under way using engine,0.0,0.2,142.2,351,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219020187,56.795487,8.864722,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219020187,56.795487,8.864722,Unknown value,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219005954,57.494667,10.503750,Engaged in fishing,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,211845000,55.870833,12.672667,Under way using engine,2.2,18.0,156.0,156,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,211845000,55.870833,12.672667,Under way using engine,2.2,18.0,156.0,156,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,353282000,57.194537,11.630407,Under way using engine,2.2,13.7,346.8,350,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,353282000,57.194537,11.630407,Under way using engine,2.2,13.7,346.8,350,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,210534000,55.676378,12.648032,Under way using engine,0.0,0.0,315.9,326,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,620999607,54.452517,12.126922,Under way using engine,0.0,2.6,228.8,234,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,220339000,57.718167,10.587500,Under way using engine,0.0,0.0,22.0,310,Unknown,OZNK,R 60 TASMANIA,Fishing,,6,17,GPS,,KEEP CLEAR 0.3 NM,,AIS,13,4,3,3
27/10/2025 00:00:05,Class A,220339000,57.718167,10.587500,Under way using engine,0.0,0.0,22.0,310,Unknown,OZNK,R 60 TASMANIA,Fishing,,6,17,GPS,,KEEP CLEAR 0.3 NM,,AIS,13,4,3,3
27/10/2025 00:00:05,Class A,219001125,57.492013,10.505308,Engaged in fishing,0.0,0.0,,147,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219001125,57.492013,10.505308,Engaged in fishing,0.0,0.0,,147,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244912000,56.701862,11.910130,Under way using engine,-1.6,19.7,32.2,34,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244912000,56.701862,11.910130,Under way using engine,-1.6,19.7,32.2,34,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244912000,56.701862,11.910130,Under way using engine,-1.6,19.7,32.2,34,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,211255580,54.501317,8.702553,Under way using engine,0.0,0.0,265.8,42,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,533130869,54.871502,13.484715,Constrained by her draught,-2.9,11.1,75.0,73,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,273534110,57.145133,11.623350,Under way using engine,0.0,14.9,159.6,156,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190051,55.052157,11.988528,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,273534110,57.145133,11.623350,Under way using engine,0.0,14.9,159.6,156,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,265011730,55.675663,13.058512,Unknown value,0.0,0.1,355.8,271,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,273534110,57.145133,11.623350,Under way using engine,0.0,14.9,159.6,156,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219005999,56.534403,10.712858,Under way using engine,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,AtoN,992111706,54.781342,14.055297,Unknown value,,,,,Unknown,Unknown,AB51,Undefined,,8,8,Surveyed,,Unknown,,AIS,4,4,4,4
27/10/2025 00:00:05,Class A,219006284,56.763973,8.863508,Reserved for future use,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190051,55.052157,11.988528,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219006284,56.763973,8.863508,Reserved for future use,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190051,55.052157,11.988528,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,636023946,55.674193,10.648245,Under way using engine,-5.4,11.1,70.7,65,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,256883000,56.485418,11.603372,Under way using engine,0.0,16.5,213.4,216,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,256883000,56.485418,11.603372,Under way using engine,0.0,16.5,213.4,216,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,314620000,57.447072,11.459632,Under way using engine,0.0,8.6,136.1,135,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,256883000,56.485418,11.603372,Under way using engine,0.0,16.5,213.4,216,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219592000,57.674457,11.184378,Under way using engine,2.2,16.8,341.0,339,8917613,OXRA6,NORDIC CROWN,Passenger,,28,171,Combined GPS/GLONASS,6.3,NOOSL,27/10/2025 10:00:00,AIS,33,138,14,14
27/10/2025 00:00:05,Class A,314620000,57.447072,11.459632,Under way using engine,0.0,8.6,136.1,135,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219592000,57.674457,11.184378,Under way using engine,2.2,16.8,341.0,339,8917613,OXRA6,NORDIC CROWN,Passenger,,28,171,Combined GPS/GLONASS,6.3,NOOSL,27/10/2025 10:00:00,AIS,33,138,14,14
27/10/2025 00:00:05,Class A,219592000,57.674457,11.184378,Under way using engine,2.2,16.8,341.0,339,8917613,OXRA6,NORDIC CROWN,Passenger,,28,171,Combined GPS/GLONASS,6.3,NOOSL,27/10/2025 10:00:00,AIS,33,138,14,14
27/10/2025 00:00:05,Class A,218805000,55.739360,15.408520,Under way using engine,0.0,8.4,47.2,49,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244279000,54.452082,11.629568,Under way using engine,2.9,13.9,117.5,118,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244279000,54.452082,11.629568,Under way using engine,2.9,13.9,117.5,118,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,266365000,57.059245,12.273755,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,636021310,54.700515,12.535118,Under way using engine,-0.4,12.0,233.1,235,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,538011962,57.424687,7.906067,Under way using engine,0.0,14.2,66.4,64,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,636021310,54.700515,12.535118,Under way using engine,-0.4,12.0,233.1,235,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,636014506,55.026267,9.443683,Moored,0.0,0.0,65.0,77,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219006443,57.592617,9.955000,Unknown value,,0.0,255.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,265733640,56.427200,12.624735,Under way using engine,0.0,0.0,332.3,341,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,311000977,54.880632,13.093288,Under way using engine,0.0,17.4,247.7,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219006443,57.592617,9.955000,Unknown value,,0.0,255.8,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class B,219018032,55.594457,12.355435,Unknown value,,0.0,18.1,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,311000977,54.880632,13.093288,Under way using engine,0.0,17.4,247.7,247,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,566555000,55.295360,11.043157,Under way using engine,0.2,14.8,157.1,153,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,566555000,55.295360,11.043157,Under way using engine,0.2,14.8,157.1,153,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,566555000,55.295360,11.043157,Under way using engine,0.2,14.8,157.1,153,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219028267,91.000000,0.000000,Unknown value,,,,,Unknown,OZHZ2,GM700,Other,No additional information,10,16,GPS,2.5,LINDOE,22/03/2026 12:00:00,AIS,4,12,2,8
27/10/2025 00:00:05,Class A,219028267,91.000000,0.000000,Unknown value,,,,,Unknown,OZHZ2,GM700,Other,No additional information,10,16,GPS,2.5,LINDOE,22/03/2026 12:00:00,AIS,4,12,2,8
27/10/2025 00:00:05,Class A,566555000,55.295360,11.043157,Under way using engine,0.2,14.8,157.1,153,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,211731030,54.472580,9.038408,Under way using engine,0.0,0.0,,257,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,305284000,55.599982,15.308255,Under way using engine,0.7,10.1,61.7,61,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244710825,57.123047,8.601430,Engaged in fishing,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190075,55.027085,10.614565,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,266143000,57.240377,12.112182,Engaged in fishing,,0.0,,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219005867,57.715307,10.582690,Engaged in fishing,0.0,0.0,235.5,118,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244710825,57.123047,8.601430,Engaged in fishing,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,244710825,57.123047,8.601430,Engaged in fishing,,0.0,0.0,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2655021,58.357075,11.252868,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class B,219007967,57.121003,8.599912,Unknown value,,0.0,61.3,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2655021,58.357075,11.252868,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190075,55.027085,10.614565,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190075,55.027085,10.614565,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,220088000,57.690065,9.665723,Under way using engine,0.0,5.8,296.0,295,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190075,55.027085,10.614565,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,220088000,57.690065,9.665723,Under way using engine,0.0,5.8,296.0,295,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,257070440,57.135162,8.594485,Under way using engine,0.0,7.6,8.0,354,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Base Station,2190075,55.027085,10.614565,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,211565000,54.632067,8.381738,Engaged in fishing,,0.0,318.2,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219001431,54.999203,9.671093,Under way using engine,0.0,0.0,224.0,49,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,220338000,55.449370,10.663920,Under way using engine,,0.0,175.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,220338000,55.449370,10.663920,Under way using engine,,0.0,175.7,,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219027026,58.332840,10.676112,Engaged in fishing,0.0,2.3,356.9,22,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219330000,56.698007,8.219612,Under way using engine,0.0,0.0,342.8,333,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219002823,56.127088,12.309775,Engaged in fishing,0.0,0.0,313.6,272,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219023664,57.492248,10.506820,Unknown value,0.0,0.0,142.5,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,305425000,55.327500,11.031833,Under way using engine,0.0,13.6,179.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,305425000,55.327500,11.031833,Under way using engine,0.0,13.6,179.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,305425000,55.327500,11.031833,Under way using engine,0.0,13.6,179.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219023664,57.492248,10.506820,Unknown value,0.0,0.0,142.5,60,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,305425000,55.327500,11.031833,Under way using engine,0.0,13.6,179.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,305425000,55.327500,11.031833,Under way using engine,0.0,13.6,179.0,181,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,259372000,54.452482,10.260072,Under way using engine,1.1,12.3,37.5,37,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,259372000,54.452482,10.260072,Under way using engine,1.1,12.3,37.5,37,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219000558,55.094773,14.694883,Under way using engine,0.0,0.1,353.0,303,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,912191373,91.000000,0.000000,Unknown value,,,,,Unknown,OU6666,MOONSHINE,Pleasure,,4,14,GPS,1.3,AALBORG,11/07/2026 09:00:00,AIS,7,7,3,1
27/10/2025 00:00:05,Class A,219001587,57.122528,8.601990,Under way using engine,0.0,0.0,,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,219001587,57.122528,8.601990,Under way using engine,0.0,0.0,,332,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
27/10/2025 00:00:05,Class A,538007339,56.013230,11.080657,Under way using engine,0.0,12.4,38.2,35,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
